assignment_id,exec_entity_id,outcome
6602,1110159,0
6602,3428971,0
6602,1270208,0
6602,1242498,0
6602,1037888,0
6602,1063736,0
6602,1040117,0
6602,1033667,0
6602,1099316,0
6602,1165761,0
6602,940683,0
6602,1296187,0
6602,1217187,0
6602,1126898,0
6602,1394705,0
6602,1342488,0
6602,1264454,0
6602,941509,0
6602,1289908,0
6602,1404231,0
6602,1270286,0
6602,1071186,0
6602,1061986,0
6602,1271561,0
6602,1064887,0
6602,1315502,0
6602,1244587,0
6602,1038643,0
6602,1062028,0
6602,1264622,0
6602,1068982,0
6602,1404295,0
6602,1265916,0
6602,1099342,0
6602,942280,0
6602,1103590,0
6602,947420,0
7016,1461707,0
7016,1483627,0
7016,1448545,0
7016,3429438,0
7016,1295869,0
7016,1475061,0
7016,1384721,0
7016,1220193,0
7016,1475073,0
7016,1365643,0
7016,1465621,0
7016,1474749,0
7016,3790002,0
7016,1448515,0
7016,1299134,0
7016,1449465,0
7016,1449449,0
7016,1474759,0
7016,1448703,0
7016,1270804,0
7016,1250976,0
7016,1465619,0
7016,1465613,0
7016,1283134,0
7016,1365637,0
7016,1465617,0
7016,1205937,0
7016,1465607,0
7016,3789693,0
7016,1312343,0
7016,1465609,0
7016,1480769,0
7016,1315136,0
7016,1483507,0
7016,1173984,0
7016,1475063,0
7016,1475065,0
7016,1474761,0
7016,1209527,0
7016,1448623,0
7016,1158365,0
7016,1384719,0
7016,1075288,0
7016,1460165,0
7016,1448635,0
7016,1068810,0
7016,3790978,0
7016,1303112,0
7016,1363943,0
7016,1448659,0
7016,3787669,0
7016,1474757,0
7016,1448999,0
7016,1448891,0
7016,1483513,0
7016,1318036,0
7016,1465589,0
7016,1292973,0
7016,1448551,0
7016,1056475,0
7016,1474755,0
7016,1465599,0
7016,1384711,0
7016,1465605,0
7016,1455987,0
7016,1187048,0
7016,1029591,0
7016,1475075,0
7016,1474753,0
7016,1448619,0
7016,1044695,0
7016,1475071,0
7016,1465575,0
7016,1465733,0
6047,1099950,0
6047,1100246,0
6047,1099918,0
6047,1100332,0
6047,1099958,0
6047,1099886,0
6047,1100034,0
6047,1100395,0
6047,1099900,0
6047,1099926,0
6047,1100077,0
6047,1100344,0
6047,1100022,0
6047,1100270,0
6199,1072804,0
6199,1181913,0
6199,1169081,0
6199,1088776,0
6199,1067312,0
6199,1069695,0
6199,1349734,0
6199,1169087,0
6199,1181785,0
6199,1181805,0
6199,1181807,0
6199,1181815,0
6199,1088792,0
6199,1146475,0
6199,1069028,0
6199,1066449,0
6199,1424213,0
6199,1182167,0
6199,1253047,0
6199,1183280,0
6199,1069318,0
6199,3792108,0
6199,1079865,0
6199,1067550,0
6199,1074465,0
6199,1068802,0
6199,1069723,0
6199,1181925,0
6199,1349926,0
6199,1075030,0
6199,1075240,0
6199,1145280,0
6199,1067330,0
6199,1228566,0
6199,1069871,0
6199,1123469,0
6199,961448,0
6199,1067364,0
6199,1181132,0
6199,1067318,0
6199,1086774,0
6199,1429611,0
6199,1072764,0
6199,1138174,0
6199,1088588,0
6199,1140099,0
6199,1067506,0
6199,1169039,0
6199,1167362,0
6199,1067396,0
6199,1179826,0
6199,1180972,0
6199,1061185,0
6199,1169075,0
6199,1069512,0
6199,1049634,0
6199,1088822,0
6199,1047676,0
6199,1111201,0
6199,1145928,0
6199,1350810,0
6199,1146903,0
6199,1181833,0
6199,1167354,0
6199,1184580,0
6199,1413607,0
6199,1069608,0
6199,1087516,0
6199,1423627,0
6199,1183626,0
6199,1069548,0
6199,1088538,0
6199,1182279,0
6199,1478319,0
6199,1181779,0
6199,1077502,0
6199,1067569,0
6199,1066339,0
6199,1403165,0
6199,1181787,0
6199,1216527,0
6199,1181813,0
6199,1182299,0
6199,1079511,0
6199,1167236,0
6199,3428044,0
6199,1067344,0
6199,1391511,0
6199,1079287,0
6199,1184358,0
6199,1141948,0
6199,1069911,0
6199,1459663,0
6199,1067382,0
6199,1179292,0
6268,1225720,0
6268,3789210,0
6268,1322489,0
6268,1225888,0
6268,1216267,0
6268,1225864,0
6268,1222334,0
6268,1216265,0
6268,1216263,0
6268,1216253,0
6268,1225762,0
6268,1225850,0
6268,1216255,0
6268,1141691,0
6268,1217493,0
6268,1227569,0
6268,1075538,0
6268,1089491,0
6268,1213434,0
6268,1213312,0
6268,1214953,0
6268,1213548,0
6268,1213294,0
6268,1327141,0
6268,1213384,0
6268,1213300,0
6268,1095834,0
6268,1185979,0
6268,1213344,0
6268,1213506,0
6268,1214721,0
6268,1214731,0
6268,1214513,0
6268,1213324,0
6268,1214519,0
6268,1213400,0
6268,1213440,0
6268,1214749,0
6268,1214781,0
6268,1214483,0
6268,1214485,0
6268,1154176,0
6268,3791092,0
6268,1213278,0
6268,1213466,0
6268,1213368,0
6268,1213414,0
6268,1213320,0
6268,1214517,0
6268,1214479,0
6268,1301106,0
6268,1154160,0
6268,1214761,0
6268,1213390,0
6268,1214477,0
6268,1214817,0
6268,1214837,0
6268,3789174,0
6268,1147556,0
6268,1225718,0
6268,1112661,0
6268,1055100,0
6268,1216261,0
6268,1225786,0
6268,1029363,0
6268,1213250,0
6268,1319900,0
6268,1154164,0
6268,1213268,0
6268,1213274,0
6268,1213290,0
6268,1214487,0
6268,1214925,0
6268,1214515,0
6268,1225876,0
6268,1215095,0
6268,1216211,0
6268,1216215,0
6268,1216269,0
6268,1222366,0
6268,1222376,0
6268,1222382,0
6268,1222384,0
6268,1222394,0
6268,1222432,0
6268,1222446,0
6268,1222448,0
6268,1225698,0
6268,1225700,0
6268,1225702,0
6268,1225732,0
6268,1225738,0
6268,1225744,0
6268,1227544,0
6268,1213406,0
6268,3787633,0
6268,3787629,0
6268,1222440,0
6268,1213522,0
6268,3791392,0
6268,1141886,0
6268,1141693,0
6268,1430909,0
6268,1222374,0
6268,1097647,0
6268,1225740,0
6268,1222390,0
6268,1225904,0
6268,1225951,0
6268,1225704,0
6268,1213518,0
6268,1392075,0
6268,1225965,0
6268,1227614,0
6268,1213584,0
6268,1223076,0
6268,1216273,0
6268,1215109,0
6268,1080360,0
6268,1215117,0
6268,1097639,0
6268,1046946,0
7080,1483963,0
7080,1479689,0
7080,1479687,0
7080,1434025,0
7080,1319848,0
7080,1479677,0
7080,1373049,0
7080,1461615,0
7080,1443809,0
7080,1479691,0
7080,1479693,0
7080,1078226,0
7080,1479697,0
7080,3789054,0
7080,1390771,0
7080,1414615,0
7080,1421903,0
7080,1431309,0
7080,1482139,0
7080,1362555,0
7080,1270152,0
7080,1408611,0
7080,1397613,0
6271,1053950,0
6271,1183620,0
6271,1174668,0
6271,1263109,0
6271,1174560,0
6271,1301648,0
6271,971554,0
6271,1087516,0
6271,1196204,0
6271,1213829,0
6271,1201883,0
6271,1109796,0
6271,1201885,0
6271,1079335,0
6271,1088538,0
6271,1054012,0
6271,1053908,0
6271,1472433,0
6271,1054237,0
6271,1067164,0
6271,1053556,0
6271,1355863,0
6271,1053726,0
6271,1078701,0
6271,1128339,0
6271,1431305,0
6271,1216473,0
6271,1398981,0
6271,1184258,0
6271,1079711,0
6271,1216459,0
6271,1216491,0
6271,1123469,0
6271,1216553,0
6271,1186277,0
6271,1212514,0
6271,1074040,0
6271,1070211,0
6271,1216287,0
6271,1367525,0
6271,1300178,0
6271,1213732,0
6271,975750,0
6271,1184132,0
6271,1340898,0
6271,1426753,0
6271,1077794,0
6271,1430589,0
6271,1213608,0
6271,1179292,0
6271,1213696,0
6271,1167362,0
6271,1349734,0
6271,1213614,0
6271,1184186,0
6271,1213638,0
6271,1213951,0
6271,1213652,0
6271,1188620,0
6271,1174730,0
6271,1214009,0
6271,1142200,0
6271,1213666,0
6271,1190626,0
6271,1183626,0
6271,1073844,0
6271,1213782,0
6271,1174784,0
6271,1071802,0
6271,1053712,0
6271,1422621,0
6271,1458415,0
6271,1213726,0
6271,1069839,0
6271,1350974,0
6271,1419863,0
6271,1190332,0
6271,1156477,0
6271,1033491,0
6271,1462703,0
6271,1213816,0
6271,1214027,0
6271,1453179,0
6271,1158283,0
6271,1213736,0
6271,1184140,0
6271,1155208,0
6271,1213728,0
6271,1190173,0
6271,1058546,0
6271,1146585,0
6271,1113237,0
6271,1213788,0
6271,1184176,0
6271,3788515,0
6271,1403675,0
6271,1067318,0
6271,1299926,0
6271,1048496,0
6271,1174506,0
6271,1213738,0
6271,1057566,0
6271,1144462,0
6271,1071863,0
6271,1228566,0
6271,1053430,0
6271,1120214,0
6271,1174638,0
6271,1212014,0
6271,1069723,0
6271,1213923,0
6271,1084474,0
6271,3428044,0
6271,1174610,0
6271,1214111,0
6271,1213975,0
6271,1213716,0
6271,1174578,0
6271,1174472,0
6271,1213578,0
6271,1174694,0
6271,1075030,0
6271,1352864,0
6271,1214005,0
6271,1213778,0
6271,1389385,0
6271,1391727,0
6271,3791352,0
6271,1146903,0
6271,1216619,0
6271,1290168,0
6271,1167354,0
6271,1174522,0
6271,1213903,0
6271,1051608,0
6271,1235023,0
6271,1214083,0
6271,1214075,0
6271,1342380,0
6271,1066341,0
6271,1190797,0
6271,1190963,0
6271,1087936,0
6271,1069892,0
6271,1157931,0
6271,1052822,0
6271,1216519,0
6271,1071242,0
6271,1053932,0
6271,1352712,0
6271,1201895,0
6271,1073916,0
6271,1069328,0
6271,1269562,0
6271,1434859,0
6271,1144202,0
6271,1184104,0
6271,1216545,0
6271,1190551,0
6271,1408351,0
6271,1353535,0
6271,1212766,0
6271,1184138,0
6271,1202579,0
6271,1204564,0
6271,1088792,0
6271,1190600,0
6271,1082461,0
6271,1205711,0
6271,1169075,0
6271,1213678,0
6271,1394601,0
6271,1213616,0
6271,1211254,0
6271,1065537,0
6271,1201887,0
6271,1432629,0
6271,1174786,0
6271,1079865,0
6271,1198026,0
6271,1391511,0
6271,1454979,0
6271,1213694,0
6271,1420173,0
6271,1174534,0
6271,1216439,0
6271,1193221,0
6271,1056777,0
6271,1349982,0
6271,1201953,0
6271,1138838,0
6271,1341882,0
6271,1214023,0
6271,1213979,0
6271,1147090,0
6271,1188504,0
6271,1174840,0
6271,1216435,0
6271,1204668,0
6271,3787770,0
6271,1184160,0
6271,1213632,0
6271,1347182,0
6271,1213704,0
6271,1063447,0
6271,1174478,0
6271,1077502,0
6271,1167236,0
6271,1213895,0
6271,3792860,0
6271,1189671,0
6271,1214121,0
6271,1077748,0
6271,1112679,0
6271,1315318,0
6271,940964,0
6271,1479797,0
6271,1056715,0
6271,1216401,0
6271,1184578,0
6271,1441707,0
6271,1269718,0
6271,1070899,0
6271,940966,0
6271,1216381,0
6271,1407315,0
6271,1053076,0
6271,1129881,0
6271,1239299,0
6271,1120879,0
6271,1122669,0
6271,1351260,0
6271,1216229,0
6271,1216363,0
6271,1216385,0
6271,1184150,0
6271,1157440,0
6271,1176705,0
6271,1176709,0
6271,1176731,0
6271,1184130,0
6271,1184136,0
6271,1184142,0
6271,1184180,0
6271,1184196,0
6271,1188554,0
6271,1213624,0
6271,1417849,0
6271,1213686,0
6271,1213740,0
6271,1213742,0
6271,1067581,0
6271,1052593,0
6271,1174574,0
6271,1113051,0
6271,1174482,0
6271,1174542,0
6271,1174630,0
6271,1174680,0
6271,1174716,0
6271,1174778,0
6271,1181132,0
6271,1311055,0
6271,1213676,0
6271,1213680,0
6271,1213682,0
6271,1213684,0
6271,1213698,0
6271,1213710,0
6271,1214001,0
6271,1132982,0
6271,1033051,0
6271,1140059,0
6271,1068232,0
6271,1053946,0
6271,1069867,0
6271,1108525,0
6271,1138346,0
6271,1140084,0
6271,1239301,0
6271,1183870,0
6271,1184096,0
6271,1184100,0
6271,1193722,0
6271,1201939,0
6271,1201941,0
6271,1201949,0
6271,1216469,0
6271,1216135,0
6271,1216163,0
6271,1216199,0
6271,1088776,0
6271,1184098,0
6271,1075953,0
6271,1069847,0
6271,1081853,0
6271,1088822,0
6271,1363521,0
6271,1054010,0
6271,1201889,0
6271,1216529,0
6271,1216527,0
6271,1216481,0
6271,1216369,0
6271,1138214,0
6271,1139962,0
6271,1200195,0
6271,1056717,0
6271,1206169,0
6271,1212568,0
6271,1139988,0
6271,1140449,0
7254,1303746,0
7254,1374483,0
7254,5460389,0
7254,5460453,0
7254,5460459,0
7254,1465987,0
7254,1367025,0
7254,1397661,0
7254,5460382,0
7254,1475873,0
7254,1092811,0
7254,5460481,0
7254,5460491,0
7254,5460497,0
7254,1395257,0
7254,1367005,0
7254,1367017,0
7254,5460500,0
7254,5460503,0
7254,5460509,0
7254,5460512,0
7254,5460526,0
7254,5462331,0
7254,5462334,0
7254,5462346,0
7254,1343120,0
7254,5462358,0
7254,5462365,0
7254,5462374,0
7254,5462387,0
6045,967205,0
6045,1370149,0
6045,1398127,0
6045,1104074,0
6045,1104146,0
6045,1108340,0
6045,1108354,0
6045,1096696,0
6045,1096692,0
6045,1080134,0
6045,1083884,0
6045,1096344,0
6045,1085608,0
6045,1108314,0
6045,1047156,0
6045,1047158,0
6045,1150677,0
6045,1113113,0
6045,1074164,0
6045,1152740,0
6045,1208126,0
6045,1104147,0
6045,1105961,0
6045,1097442,0
6045,3787395,0
6045,1434047,0
6045,1104422,0
6045,3791162,0
6045,1313435,0
6045,1140736,0
6045,1109123,0
6045,1096700,0
6045,1069260,0
6045,1083597,0
6045,1054896,0
6045,3789576,0
6045,1096258,0
6045,3789083,0
6045,3792888,0
6045,3788920,0
6045,1083563,0
6045,1096520,0
6045,1059949,0
6045,1096326,0
6045,3789279,0
6045,3787378,0
6045,1373737,0
6045,1060617,0
6045,1141646,0
6045,1174620,0
6045,1102727,0
6045,1449755,0
6045,1098799,0
6045,1088332,0
6045,3789017,0
6045,3789261,0
6045,1046964,0
6045,1106134,0
6045,1297328,0
6045,3787580,0
6045,1482857,0
6045,1092283,0
6662,1297850,0
6662,1287995,0
6662,1166299,0
6662,1288904,0
6662,1265930,0
6662,1180110,0
6662,1287983,0
6662,1149681,0
6662,1170748,0
6662,1391231,0
6662,1185688,0
6662,1287993,0
6662,1290108,0
6596,1056201,0
6596,1073446,0
6596,1143776,0
6596,1150805,0
6596,1025795,0
6596,1266162,0
6596,1071524,0
6596,1035437,0
6596,1266080,0
6596,975792,0
6596,1047106,0
6596,1215407,0
6596,1204853,0
6596,1266214,0
6596,1144444,0
6596,1304424,0
6596,1167174,0
6596,1392667,0
6596,1028084,0
6596,1266202,0
6596,1266760,0
6596,1266762,0
6596,940606,0
6596,1266509,0
6596,1246397,0
6596,1131473,0
6596,1138096,0
6596,1138168,0
6596,1138672,0
6596,1140166,0
6596,1265528,0
6596,1218239,0
6596,1240169,0
6596,1245556,0
6596,1266152,0
6596,1266124,0
6596,1191635,0
6596,975658,0
6596,1063026,0
6596,1191649,0
6596,1266066,0
6596,1266168,0
6596,1049110,0
6596,947500,0
6596,1168778,0
6596,1259343,0
6596,1266096,0
6596,1372279,0
6596,1266180,0
6596,1266601,0
6596,1010474,0
6596,1037009,0
6596,1186835,0
6596,1149509,0
6596,1266088,0
6596,1073524,0
6596,1266754,0
6596,1191631,0
6596,1053354,0
6596,1139093,0
6596,1266611,0
6596,976788,0
6596,1162829,0
6596,1150043,0
6596,1298644,0
6596,1266086,0
6596,1381681,0
6596,1028082,0
6596,1060631,0
6596,1131467,0
6596,1266074,0
6596,1403793,0
6596,1058758,0
6596,1266607,0
6596,1204448,0
6596,1235027,0
6596,1364197,0
6596,1141192,0
6596,1397987,0
6596,1113167,0
6596,1139097,0
6596,1138590,0
6596,1089587,0
6596,1186831,0
6596,1138664,0
6596,1151641,0
6596,1144693,0
6596,1149525,0
6596,1140734,0
6596,1089583,0
6596,1047044,0
6596,1479445,0
6596,1035439,0
6596,1266098,0
6596,1146154,0
6596,1030777,0
6596,1459241,0
6596,1077606,0
6596,1459199,0
6596,1143448,0
6057,1111815,0
6057,1111453,0
6057,1464025,0
6057,1055833,0
6057,1110870,0
6057,1055739,0
6057,1073008,0
6057,1110957,0
6057,1085698,0
6057,1111735,0
6057,1226960,0
6057,1069795,0
6057,1109836,0
6057,1216527,0
6057,1100536,0
6057,1100671,0
6057,1089179,0
6057,1391511,0
6057,1101473,0
6057,1350586,0
6057,1110178,0
6057,1111117,0
6057,972096,0
6057,1026616,0
6057,1061424,0
6057,1112371,0
6057,1038428,0
6057,1112118,0
6057,1101990,0
6057,1071496,0
6057,1052365,0
6057,1070117,0
6057,1097144,0
6057,1111600,0
6057,1288465,0
6057,1029121,0
6057,1088312,0
6057,1083884,0
6057,1111777,0
6057,1456271,0
6057,1100540,0
6057,1101457,0
6057,1111131,0
6057,1057822,0
6057,1451115,0
6057,1055975,0
6057,1096771,0
6057,1075030,0
6057,1110072,0
6057,1101980,0
6057,1110974,0
6057,1448717,0
6057,1129242,0
6058,1113776,0
6058,941526,0
6058,1123399,0
6058,1029853,0
6058,1113628,0
6058,1237551,0
6058,1306887,0
6058,1309379,0
6058,1092713,0
6058,1476317,0
6058,1289908,0
6058,1115111,0
6058,1032316,0
6058,1115150,0
6058,1029813,0
6058,1031223,0
6058,1029815,0
6058,1174330,0
6058,942365,0
6058,1029861,0
6058,1113664,0
6058,1032955,0
6058,1032837,0
6058,1300158,0
6058,1032827,0
6058,1029681,0
6058,1169785,0
6058,1029715,0
6058,1029719,0
6058,1029789,0
6058,1029805,0
6058,1032823,0
6058,1032847,0
6058,1032851,0
6058,1256530,0
6058,1076089,0
6058,1094720,0
6058,1113668,0
6058,1113680,0
6058,1113682,0
6058,1113684,0
6058,1113724,0
6058,1113734,0
6058,1114386,0
6058,1029799,0
6058,1049998,0
6058,1032869,0
6058,1074138,0
6058,1114865,0
6058,1113666,0
6058,1113612,0
6058,1038060,0
6058,1029705,0
6058,1192083,0
6058,1344214,0
6058,1288195,0
6058,1113728,0
6058,1113696,0
6058,1443677,0
6058,1032460,0
6058,1112997,0
6058,1300178,0
6058,1114236,0
6058,1039306,0
6058,1032612,0
6058,1033705,0
6058,1114848,0
6058,945888,0
6058,1114584,0
6058,1032859,0
6058,1029793,0
6058,1113614,0
6058,1094714,0
6058,1343878,0
6058,1032843,0
6058,1032865,0
6058,1032853,0
6058,1032867,0
6058,1029749,0
6058,1032366,0
6058,1113555,0
6058,946410,0
6058,1319218,0
6058,1039657,0
6058,1209589,0
6058,1032825,0
6058,1032845,0
6058,1113662,0
6058,1032863,0
6058,1170051,0
6058,1032855,0
6058,1032775,0
6058,3791485,0
6058,1076085,0
6058,1314298,0
6058,981478,0
6058,1113553,0
6058,1078684,0
6058,1113618,0
6058,1032831,0
6058,1049164,0
6058,1074212,0
6058,1113660,0
6058,1475955,0
6058,1032835,0
6024,1086790,0
6024,1029089,0
6024,1390667,0
6024,1081837,0
6024,1205274,0
6024,1343018,0
6024,1081853,0
6024,1049264,0
6024,1081917,0
6024,1081865,0
6024,1082017,0
6024,1081885,0
6024,1081903,0
6024,1089517,0
6024,1065147,0
6024,1027914,0
6024,1091309,0
6024,1081897,0
6024,1081899,0
6024,1352238,0
6024,1057894,0
6024,1081915,0
6024,1081857,0
6024,1086898,0
6024,1045115,0
6024,1081911,0
6024,1081895,0
6024,1087422,0
6024,1081907,0
6024,947506,0
6024,1027912,0
6024,1081833,0
6024,1087780,0
6024,1082173,0
6024,1371599,0
6024,1082013,0
6024,1026537,0
6024,1082069,0
6024,1082021,0
6024,1080122,0
6024,1088370,0
6024,1088166,0
6024,1081871,0
6024,1081873,0
6024,1371125,0
6024,1049242,0
6024,1121698,0
6024,1397015,0
6024,1354657,0
6024,1295889,0
6024,1090175,0
6024,1026423,0
6024,1082115,0
6024,1347338,0
6024,1065111,0
6024,1026535,0
6024,1208783,0
6024,1242718,0
6024,1088092,0
6024,1081889,0
6024,1081869,0
6024,1081935,0
6024,1081845,0
6024,1087466,0
6024,1087770,0
6024,1081843,0
6024,1288003,0
6024,1081855,0
6024,1081887,0
6024,1169917,0
6024,1457019,0
6024,1082061,0
6024,1081849,0
6024,1191075,0
6024,1068802,0
6024,1058790,0
6024,1026636,0
6593,1266370,0
6593,1266581,0
6593,1107252,0
6593,1153340,0
6593,1199211,0
6593,1266374,0
6593,1106824,0
6593,947296,0
6593,1150717,0
6593,1266364,0
6593,1135945,0
6593,1266695,0
6593,1183234,0
6593,1266264,0
6593,1296814,0
6593,1163052,0
6593,1266664,0
6593,1198987,0
6593,1199152,0
6593,1266579,0
6593,1163044,0
6593,1199207,0
6593,1199184,0
6593,1266668,0
6593,1199108,0
6593,1198995,0
6593,1106828,0
6593,1199219,0
6593,1110471,0
6593,1250059,0
6593,1222394,0
6593,1266262,0
6593,1242752,0
6593,1106804,0
6593,1266078,0
6593,1249301,0
6593,1226451,0
6593,1114747,0
6593,1059040,0
6593,1271641,0
6593,1271157,0
6593,1271593,0
6593,1058790,0
6593,1271325,0
6593,942041,0
6593,1266258,0
6593,1266354,0
6593,1228064,0
6593,1199116,0
6593,1199205,0
6593,1266660,0
6593,1199180,0
6593,1266666,0
6593,1215367,0
6593,1198887,0
6593,1226373,0
6593,1266360,0
6593,1271151,0
6593,1271355,0
6593,1271375,0
6593,1271381,0
6593,1271383,0
6593,1271399,0
6593,1271133,0
6593,1271135,0
6593,1271631,0
6593,1271633,0
6593,1199191,0
6593,1199229,0
6593,1106836,0
6593,975750,0
6593,1198927,0
6593,1106838,0
6593,1063030,0
6593,1266078,0
6593,1149327,0
6593,1109826,0
6593,1271155,0
6593,1266368,0
6593,1266645,0
6593,1070585,0
6593,1243026,0
6593,1444827,0
6593,1271331,0
6593,1271643,0
6593,1233953,0
6593,1162228,0
6593,1058778,0
6593,1249305,0
6593,1064799,0
6593,1271159,0
6593,1271161,0
6593,1271347,0
6593,1149789,0
6593,1271479,0
6593,1271409,0
6593,1137376,0
6593,1149795,0
6593,1029981,0
6593,1233481,0
6593,1162845,0
6593,1154144,0
6593,1266260,0
6593,941499,0
6593,1163048,0
6593,1266693,0
6593,1227536,0
6593,1148959,0
6593,1271163,0
6593,1266689,0
6593,1266268,0
6593,1266539,0
6593,1199221,0
6593,1266633,0
6196,1394753,0
6196,1182383,0
6196,1182716,0
6196,1300998,0
6196,1181479,0
6196,1182387,0
6196,1181747,0
6196,1181765,0
6196,1060037,0
6196,1043354,0
6196,1221316,0
6196,1045859,0
6196,1039749,0
6196,1068324,0
6196,1026718,0
6196,1049634,0
6196,1027344,0
6196,1066331,0
6196,1378797,0
6196,1062690,0
6196,1078509,0
6196,1083583,0
6196,1107252,0
6196,1112505,0
6196,1118639,0
6196,1122563,0
6196,1122569,0
6196,1122573,0
6196,1122595,0
6196,1167236,0
6196,1384873,0
6196,1153984,0
6196,1164034,0
6196,1181439,0
6196,1181615,0
6196,1181453,0
6196,1182429,0
6196,1121728,0
6196,1394675,0
6196,1182391,0
6196,1177378,0
6196,1182441,0
6196,1044695,0
6196,1074422,0
6196,1182475,0
6196,1042244,0
6196,1182768,0
6196,1026551,0
6196,1284750,0
6196,1394497,0
6196,1289294,0
6196,1182443,0
6196,1112485,0
6196,1100468,0
6196,1141290,0
6196,1104022,0
6196,1120943,0
6196,1164779,0
6196,1157971,0
6196,1137908,0
6196,1350718,0
6196,1259801,0
6196,1133070,0
6196,1109596,0
6196,1206445,0
6196,1128555,0
6196,1140941,0
6196,1181477,0
6196,1257764,0
6196,1065167,0
6196,1157702,0
6196,1072948,0
6196,1076845,0
6196,1192963,0
6196,1414349,0
6196,1086457,0
6196,1160409,0
6196,1183106,0
6196,1351574,0
6196,1352494,0
6196,1097220,0
6196,1405195,0
6196,1158937,0
6196,1479033,0
6196,1390607,0
6196,1081855,0
6196,1325112,0
6196,1043545,0
6196,1067382,0
6196,1049526,0
6196,1059198,0
6196,1026804,0
6196,1166138,0
6196,1115808,0
6196,1476149,0
6196,1157556,0
6196,1026171,0
6196,1114084,0
6196,977292,0
6196,1073052,0
6196,1063732,0
6196,1115865,0
6196,1181118,0
6196,1351752,0
6196,1077078,0
6196,1113189,0
6196,979470,0
6196,1431101,0
6196,1181745,0
6196,1407045,0
6196,1030675,0
6196,1113308,0
6196,1061436,0
6196,1468303,0
6196,1073922,0
6196,1066587,0
6196,1078154,0
6196,1157194,0
6196,1067823,0
6196,1056777,0
6196,1061538,0
6196,1141054,0
6196,1304130,0
6196,1092941,0
6196,1200596,0
6196,1403677,0
6196,1140389,0
6196,1097228,0
6196,1099007,0
6196,1108403,0
6196,1182469,0
6196,1050830,0
6196,1465745,0
6196,1057940,0
6196,1453729,0
6196,1047322,0
6196,1069695,0
6196,1072526,0
6196,1051418,0
6196,1078262,0
6196,1068190,0
6196,1122310,0
6196,1146475,0
6196,1128922,0
6196,1083557,0
6196,1057634,0
6196,1067314,0
6196,1067168,0
6196,1369799,0
6196,1108545,0
6196,1437345,0
6196,1183620,0
6196,1105995,0
6196,1112688,0
6196,1181449,0
6196,1163750,0
6196,1181471,0
6196,1104714,0
6196,1350586,0
6196,1350594,0
6196,1040871,0
6196,1056475,0
6196,1069230,0
6196,1123473,0
6196,1472443,0
6196,1114897,0
6196,1107294,0
6196,1112679,0
6196,1481353,0
6196,1391515,0
6196,1094578,0
6196,1436185,0
6196,1112677,0
6196,1054026,0
6196,1169917,0
6196,1117471,0
6196,1081658,0
6196,1136181,0
6196,1123537,0
6196,1212844,0
6196,1139367,0
6196,1097881,0
6196,1157468,0
6196,1058546,0
6196,1121923,0
6196,1030683,0
6196,1465445,0
6196,1122192,0
6196,1104721,0
6196,1155600,0
6196,1469599,0
6196,1462733,0
6196,1351514,0
6196,1400163,0
6196,1180512,0
6196,1104134,0
6196,1109739,0
6196,1046928,0
6196,1318468,0
6196,1141490,0
6196,1115033,0
6196,1351838,0
6196,1447371,0
6196,1157440,0
6196,1394705,0
6196,1046522,0
6196,1349026,0
6196,1112473,0
6196,1122589,0
6196,1225480,0
6196,1343542,0
6196,1289330,0
6196,1073000,0
6196,1153970,0
6196,1250125,0
6196,1418717,0
6196,1120849,0
6196,1147404,0
6196,1113175,0
6196,1120869,0
6196,1156671,0
6196,1432585,0
6196,1120622,0
6196,1155149,0
6196,1052729,0
6196,1083531,0
6196,1360227,0
6196,1005496,0
6196,1177051,0
6196,1289714,0
6196,1181603,0
6196,1454073,0
6196,1181531,0
6196,1181709,0
6196,1112682,0
6196,1156443,0
6196,1153600,0
6196,1039753,0
6196,1140776,0
6196,1077096,0
6196,1031217,0
6196,1175265,0
6196,1165593,0
6196,1025890,0
6196,1300172,0
6196,1075034,0
6196,1113187,0
6196,1301376,0
6196,1181525,0
6196,1056609,0
6196,1394753,0
6196,1366293,0
6196,1055239,0
6196,1047374,0
6196,1059585,0
6196,1072764,0
6196,1081082,0
6196,1076817,0
6196,1128914,0
6196,1074370,0
6196,1333452,0
6196,1143272,0
6196,1061027,0
6196,1391309,0
6196,1026848,0
6196,1424133,0
6196,1141344,0
6196,1059050,0
6196,1147098,0
6196,1181743,0
6196,1156421,0
6196,1115103,0
6196,1072395,0
6196,1181465,0
6196,1058716,0
6196,1190169,0
6196,1047630,0
6196,1476503,0
6196,1164595,0
6196,1371605,0
6196,1077794,0
6196,1029067,0
6196,1438253,0
6196,984723,0
6196,1123631,0
6196,977490,0
6196,1051662,0
6196,1104835,0
6196,1056767,0
6196,1181753,0
6196,1182704,0
6196,1454359,0
6196,1110699,0
6196,1390709,0
6196,1424407,0
6196,1117555,0
6196,1292579,0
6196,1121546,0
6196,1046760,0
6196,1078779,0
6196,1134865,0
6196,1104709,0
6196,1182573,0
6196,1038934,0
6196,1301286,0
6196,1181755,0
6196,1182393,0
6196,1351260,0
6049,1103857,0
6049,1104204,0
6049,1448717,0
6049,1102461,0
6049,1103127,0
6049,1103099,0
6049,1102051,0
6049,1103160,0
6049,1102429,0
6049,1102469,0
6049,1102775,0
6049,1102501,0
6049,1106884,0
6049,1102049,0
6049,1102409,0
6049,1048162,0
6049,1103125,0
